dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,detection_complete,detector_merge_status,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,commits,lines_added,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_commits,log1p_lines_added,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,function_change_events,agc_function_change_events,hwc_function_change_events,has_function_change_event,zero_function_event_month,agc_function_change_event_ratio,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_band,ast_sequence_token_specification,ratio_sample
control,ITSpecialist111/ai_automation_suggester,2024-12,2,2,2,19,3,,0,0,,0,2.0,2.0,True,both,control,control,0,0,3,707,47.0,1523.0,1525,1,33.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.3862943611198906,6.56244409369372,3.8712010109078903,0.6931471805599453,3.526360524616161,1.791759469228055,1,1,1,1,0,ITSpecialist111/ai_automation_suggester,2024-12,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
control,ITSpecialist111/ai_automation_suggester,2025-03,6,6,5,30,4,,0,0,,0,5.0,5.0,True,both,control,control,0,0,7,326,137.0,1475.0,1384,2,106.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.079441541679836,5.7899601708972535,4.927253685157204,1.0986122886681096,4.672828834461906,2.302585092994045,1,1,1,1,0,ITSpecialist111/ai_automation_suggester,2025-03,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
control,ITSpecialist111/ai_automation_suggester,2025-04,18,9,6,64,3,,0,0,,0,6.0,6.0,True,both,control,control,4,1,23,3849,168.0,1341.0,1237,5,61.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.1780538303479453,8.255828427281829,5.1298987149230735,1.791759469228055,4.127134385045092,3.332204510175204,1,1,1,1,0,ITSpecialist111/ai_automation_suggester,2025-04,7,2,5,1,0,0.2857142857142857,2.0794415416798357,1.0986122886681096,1.791759469228055,50,60,50-59,bounded_band,1
control,LuneMods/KCD2-Blender-Toolkit,2025-02,16,5,5,459,20,,0,0,,0,5.0,5.0,True,both,control,control,0,0,18,10640,0.0,7495.0,7582,2,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9444389791664403,9.27246974344173,0.0,1.0986122886681096,1.6094379124341005,1.0986122886681096,1,1,1,1,0,LuneMods/KCD2-Blender-Toolkit,2025-02,31,26,5,1,0,0.8387096774193549,3.4657359027997265,3.295836866004329,1.791759469228055,50,60,50-59,bounded_band,1
control,LuneMods/KCD2-Blender-Toolkit,2025-03,17,11,10,20,9,,0,0,,0,10.0,10.0,True,both,control,control,0,0,18,880,11.0,7632.0,7719,2,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.9444389791664403,6.781057625936179,2.4849066497880004,1.0986122886681096,1.791759469228055,0.6931471805599453,1,1,1,1,0,LuneMods/KCD2-Blender-Toolkit,2025-03,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,50,60,50-59,bounded_band,1
control,MIT-Emerging-Talent/ET6-edXtras,2025-02,8,8,6,197,62,,0,0,,0,6.0,6.0,True,both,control,control,2,1,10,7328,0.0,2964.0,3867,3,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,8.89959435992585,0.0,1.3862943611198906,2.302585092994045,0.0,1,1,1,1,0,MIT-Emerging-Talent/ET6-edXtras,2025-02,13,12,1,1,0,0.9230769230769231,2.6390573296152584,2.5649493574615367,0.6931471805599453,50,60,50-59,bounded_band,1
control,MIT-Emerging-Talent/ET6-edXtras,2025-03,14,8,5,157,48,,0,0,,0,5.0,5.0,True,both,control,control,1,1,16,4391,24.0,4809.0,5918,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.833213344056216,8.387539983189367,3.218875824868201,1.0986122886681096,1.0986122886681096,0.0,1,1,1,1,0,MIT-Emerging-Talent/ET6-edXtras,2025-03,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
control,Makopolo/megascan_houdini20.0_USD_plugin,2024-04,24,12,12,132,23,,0,0,,0,12.0,12.0,True,both,control,control,0,0,24,6951,0.0,2496.0,2492,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.218875824868201,8.846784666945227,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,0,Makopolo/megascan_houdini20.0_USD_plugin,2024-04,7,7,0,1,0,1.0,2.0794415416798357,2.0794415416798357,0.0,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-01,80,46,41,319,65,,0,0,,0,41.0,41.0,True,both,control,control,5,1,100,27291,102.0,7434.0,8887,6,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,10.214348897935317,4.634728988229636,1.9459101490553128,1.6094379124341005,0.0,1,1,1,1,0,MalevichAI/malevich,2024-01,29,26,3,1,0,0.896551724137931,3.4011973816621555,3.295836866004329,1.3862943611198906,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-02,44,40,34,246,44,,0,0,,0,34.0,34.0,True,both,control,control,0,0,50,21435,133.0,8265.0,9829,4,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9318256327243257,9.97282703061474,4.897839799950911,1.6094379124341005,3.1780538303479453,0.0,1,1,1,1,0,MalevichAI/malevich,2024-02,37,36,1,1,0,0.972972972972973,3.6375861597263857,3.6109179126442243,0.6931471805599453,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-03,89,69,62,159,48,,0,0,,0,62.0,62.0,True,both,control,control,7,1,120,19771,162.0,10357.0,11974,4,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.795790545596741,9.89202207442685,5.093750200806762,1.6094379124341005,3.295836866004329,0.0,1,1,1,1,0,MalevichAI/malevich,2024-03,6,5,1,1,0,0.8333333333333334,1.9459101490553132,1.791759469228055,0.6931471805599453,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-04,46,39,36,79,33,,0,0,,0,36.0,36.0,True,both,control,control,0,0,63,9324,193.0,10640.0,12127,4,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.158883083359672,9.140454244512016,5.267858159063328,1.6094379124341005,0.6931471805599453,0.0,1,1,1,1,0,MalevichAI/malevich,2024-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-06,94,77,69,194,61,,0,0,,0,69.0,69.0,True,both,control,control,2,1,116,9163,254.0,12634.0,14384,3,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.762173934797756,9.123038043573386,5.541263545158426,1.3862943611198906,0.6931471805599453,0.0,1,1,1,1,0,MalevichAI/malevich,2024-06,12,10,2,1,0,0.8333333333333334,2.5649493574615367,2.3978952727983707,1.0986122886681096,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-07,34,33,31,186,48,,0,0,,0,31.0,31.0,True,both,control,control,0,0,43,23707,284.0,14019.0,16164,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.784189633918261,10.073567822907728,5.652489180268651,1.791759469228055,0.0,0.0,1,1,1,1,0,MalevichAI/malevich,2024-07,9,8,1,1,0,0.8888888888888888,2.3025850929940455,2.197224577336219,0.6931471805599453,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-08,17,15,13,156,45,,0,0,,0,13.0,13.0,True,both,control,control,0,0,21,4076,315.0,14115.0,15701,4,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.091042453358316,8.313116702819253,5.755742213586912,1.6094379124341005,1.0986122886681096,0.0,1,1,1,1,0,MalevichAI/malevich,2024-08,10,6,4,1,0,0.6,2.3978952727983707,1.9459101490553132,1.6094379124341003,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-09,7,7,6,89,20,,0,0,,0,6.0,6.0,True,both,control,control,0,0,11,5676,346.0,14970.0,16529,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.4849066497880004,8.644178203170727,5.849324779946859,1.3862943611198906,0.0,0.0,1,1,1,1,0,MalevichAI/malevich,2024-09,11,11,0,1,0,1.0,2.4849066497880004,2.4849066497880004,0.0,50,60,50-59,bounded_band,1
control,MalevichAI/malevich,2024-10,4,2,2,19,4,,0,0,,0,2.0,2.0,True,both,control,control,0,0,4,4172,376.0,15058.0,16617,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6094379124341005,8.336390480591552,5.932245187448011,0.6931471805599453,0.0,0.0,1,1,1,1,0,MalevichAI/malevich,2024-10,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,50,60,50-59,bounded_band,1
control,MingSun-Tse/LightAvatar-TensorFlow,2024-09,9,2,2,34,2,,0,0,,0,2.0,2.0,True,both,control,control,0,0,9,5466,0.0,1566.0,1468,1,13.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994045,8.606485298894999,0.0,0.6931471805599453,2.6390573296152584,0.6931471805599453,1,1,1,1,0,MingSun-Tse/LightAvatar-TensorFlow,2024-09,6,4,2,1,0,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.0986122886681096,50,60,50-59,bounded_band,1
control,MingSun-Tse/LightAvatar-TensorFlow,2024-10,1,1,1,25,1,,0,0,,0,1.0,1.0,True,both,control,control,0,0,2,1129,4.0,2147.0,2233,1,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0986122886681096,7.029972911706386,1.6094379124341005,0.6931471805599453,1.9459101490553128,0.6931471805599453,1,1,1,1,0,MingSun-Tse/LightAvatar-TensorFlow,2024-10,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,50,60,50-59,bounded_band,1
control,NVIDIA/cuEquivariance,2024-11,4,3,3,702,91,,0,0,,0,3.0,3.0,True,both,control,control,0,0,4,105,0.0,10362.0,12427,2,114.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341005,4.663439094112067,0.0,1.0986122886681096,4.74493212836325,2.3978952727983707,1,1,1,1,0,NVIDIA/cuEquivariance,2024-11,41,33,8,1,0,0.8048780487804879,3.737669618283368,3.526360524616161,2.197224577336219,50,60,50-59,bounded_band,1
control,NVIDIA/cuEquivariance,2024-12,8,7,7,244,65,,0,0,,0,7.0,7.0,True,both,control,control,0,0,8,3217,12.0,10997.0,13195,2,28.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.197224577336219,8.076515327552329,2.5649493574615367,1.0986122886681096,3.3672958299864737,2.6390573296152584,1,1,1,1,0,NVIDIA/cuEquivariance,2024-12,9,4,5,1,0,0.4444444444444444,2.3025850929940455,1.6094379124341003,1.791759469228055,50,60,50-59,bounded_band,1
control,NVIDIA/cuEquivariance,2025-01,17,13,11,112,32,,0,0,,0,11.0,11.0,True,both,control,control,0,0,17,1818,43.0,11414.0,13621,2,24.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.8903717578961645,7.506042178518122,3.784189633918261,1.0986122886681096,3.218875824868201,1.3862943611198906,1,1,1,1,0,NVIDIA/cuEquivariance,2025-01,4,2,2,1,0,0.5,1.6094379124341003,1.0986122886681096,1.0986122886681096,50,60,50-59,bounded_band,1
control,NVIDIA/cuEquivariance,2025-02,16,8,7,86,20,,0,0,,0,7.0,7.0,True,both,control,control,0,0,16,1780,74.0,11515.0,13774,1,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.833213344056216,7.484930283289661,4.31748811353631,0.6931471805599453,2.5649493574615367,0.6931471805599453,1,1,1,1,0,NVIDIA/cuEquivariance,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
control,NVIDIA/cuEquivariance,2025-03,10,1,1,324,51,,0,0,,0,1.0,1.0,True,both,control,control,0,0,10,3870,102.0,11515.0,13774,2,13.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,8.261268150577648,4.634728988229636,1.0986122886681096,2.6390573296152584,1.6094379124341005,1,1,1,1,0,NVIDIA/cuEquivariance,2025-03,10,8,2,1,0,0.8,2.3978952727983707,2.197224577336219,1.0986122886681096,50,60,50-59,bounded_band,1
control,NVIDIA/cuEquivariance,2025-04,11,10,10,193,27,,0,0,,0,10.0,10.0,True,both,control,control,0,0,13,3087,133.0,13960.0,16748,2,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.6390573296152584,8.035278911144667,4.897839799950911,1.0986122886681096,2.197224577336219,1.3862943611198906,1,1,1,1,0,NVIDIA/cuEquivariance,2025-04,8,7,1,1,0,0.875,2.197224577336219,2.0794415416798357,0.6931471805599453,50,60,50-59,bounded_band,1
control,NVIDIA/cuEquivariance,2025-07,14,13,13,260,58,,0,0,,0,13.0,13.0,True,both,control,control,0,0,14,8737,224.0,19156.0,22661,2,14.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.70805020110221,9.075436609511382,5.41610040220442,1.0986122886681096,2.70805020110221,2.079441541679836,1,1,1,1,0,NVIDIA/cuEquivariance,2025-07,14,11,3,1,0,0.7857142857142857,2.70805020110221,2.4849066497880004,1.3862943611198906,50,60,50-59,bounded_band,1
control,NVIDIA/cuEquivariance,2025-08,13,8,8,87,27,,0,0,,0,8.0,8.0,True,both,control,control,0,0,13,2722,255.0,19894.0,23586,3,11.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.6390573296152584,7.909489492673759,5.545177444479562,1.3862943611198906,2.4849066497880004,2.302585092994045,1,1,1,1,0,NVIDIA/cuEquivariance,2025-08,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,50,60,50-59,bounded_band,1
control,NiceRingNode/LGGPT,2025-02,8,4,1,79,13,,0,0,,0,1.0,1.0,True,both,control,control,0,0,8,2584,10.0,1878.0,1904,2,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.197224577336219,7.85748078694253,2.3978952727983707,1.0986122886681096,2.079441541679836,1.3862943611198906,1,1,1,1,0,NiceRingNode/LGGPT,2025-02,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,50,60,50-59,bounded_band,1
control,OSU-NLP-Group/HippoRAG,2024-05,10,5,5,120,15,,0,0,,0,5.0,5.0,True,both,control,control,0,0,15,1153,0.0,3039.0,3127,3,225.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772588722239781,7.050989447068044,0.0,1.3862943611198906,5.420534999272285,0.0,1,1,1,1,0,OSU-NLP-Group/HippoRAG,2024-05,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,50,60,50-59,bounded_band,1
control,OSU-NLP-Group/HippoRAG,2024-06,27,22,19,59,20,,0,0,,0,19.0,19.0,True,both,control,control,0,0,48,2740,8.0,3490.0,3646,2,405.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8918202981106265,7.916078096302786,2.197224577336219,1.0986122886681096,6.0063531596017325,2.70805020110221,1,1,1,1,0,OSU-NLP-Group/HippoRAG,2024-06,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
control,OSU-NLP-Group/HippoRAG,2025-02,3,1,1,172,28,,0,0,,0,1.0,1.0,True,both,control,control,0,0,4,114931,253.0,2789.0,3447,4,141.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6094379124341005,11.6520959281082,5.537334267018537,1.6094379124341005,4.955827057601261,1.9459101490553128,1,1,1,1,0,OSU-NLP-Group/HippoRAG,2025-02,14,12,2,1,0,0.8571428571428571,2.70805020110221,2.5649493574615367,1.0986122886681096,50,60,50-59,bounded_band,1
control,OSU-NLP-Group/HippoRAG,2025-03,11,10,9,34,12,,0,0,,0,9.0,9.0,True,both,control,control,0,0,15,963,281.0,2883.0,3564,7,409.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.772588722239781,6.871091294610546,5.641907070938114,2.079441541679836,6.016157159698353,3.8918202981106265,1,1,1,1,0,OSU-NLP-Group/HippoRAG,2025-03,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-01,41,24,20,149,24,,0,0,,0,20.0,20.0,True,both,control,control,0,0,41,4559,305.0,20338.0,22287,12,5.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737669618283368,8.425077902508432,5.723585101952381,2.5649493574615367,1.791759469228055,3.295836866004329,1,1,1,1,0,PennyLaneAI/catalyst,2024-01,5,3,2,1,0,0.6,1.791759469228055,1.3862943611198906,1.0986122886681096,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-02,50,35,29,645,46,,0,0,,0,29.0,29.0,True,both,control,control,0,0,50,12282,336.0,23118.0,25712,11,10.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9318256327243257,9.415971471539097,5.820082930352362,2.4849066497880004,2.3978952727983707,3.218875824868201,1,1,1,1,0,PennyLaneAI/catalyst,2024-02,23,14,9,1,0,0.6086956521739131,3.1780538303479453,2.70805020110221,2.3025850929940455,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-03,32,23,22,273,36,,0,0,,0,22.0,22.0,True,both,control,control,0,0,32,8011,365.0,24939.0,27792,8,3.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.49650756146648,8.988695696785708,5.902633333401366,2.197224577336219,1.3862943611198906,2.70805020110221,1,1,1,1,0,PennyLaneAI/catalyst,2024-03,14,11,3,1,0,0.7857142857142857,2.70805020110221,2.4849066497880004,1.3862943611198906,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-04,51,29,24,349,43,,0,0,,0,24.0,24.0,True,both,control,control,0,0,51,6796,396.0,25689.0,28770,12,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.951243718581427,8.824236617346639,5.98393628068719,2.5649493574615367,1.791759469228055,1.6094379124341005,1,1,1,1,0,PennyLaneAI/catalyst,2024-04,10,9,1,1,0,0.9,2.3978952727983707,2.3025850929940455,0.6931471805599453,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-05,43,33,29,358,58,,0,0,,0,29.0,29.0,True,both,control,control,0,0,43,6133,426.0,26755.0,30327,10,3.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.784189633918261,8.721602344674196,6.056784013228624,2.3978952727983707,1.3862943611198906,3.1780538303479453,1,1,1,1,0,PennyLaneAI/catalyst,2024-05,10,8,2,1,0,0.8,2.3978952727983707,2.197224577336219,1.0986122886681096,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-06,50,36,34,1170,44,,0,0,,0,34.0,34.0,True,both,control,control,0,0,50,15200,457.0,32369.0,36756,15,2.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9318256327243257,9.62911649414402,6.1268691841141845,2.772588722239781,1.0986122886681096,3.912023005428146,1,1,1,1,0,PennyLaneAI/catalyst,2024-06,58,33,25,1,0,0.5689655172413793,4.07753744390572,3.526360524616161,3.2580965380214817,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-07,52,37,29,392,56,,0,0,,0,29.0,29.0,True,both,control,control,0,0,52,7318,487.0,34112.0,38382,15,9.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9702919135521215,8.898228985601227,6.190315405853147,2.772588722239781,2.302585092994045,3.737669618283368,1,1,1,1,0,PennyLaneAI/catalyst,2024-07,21,12,9,1,0,0.5714285714285714,3.0910424533583156,2.5649493574615367,2.3025850929940455,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-08,84,51,24,464,52,,0,0,,0,24.0,24.0,True,both,control,control,0,0,84,12218,518.0,36224.0,40995,17,11.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.442651256490317,9.410747396316522,6.251903883165888,2.8903717578961645,2.4849066497880004,3.526360524616161,1,1,1,1,0,PennyLaneAI/catalyst,2024-08,11,4,7,1,0,0.36363636363636365,2.4849066497880004,1.6094379124341003,2.0794415416798357,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-09,78,70,45,445,60,,0,0,,0,45.0,45.0,True,both,control,control,0,0,78,10408,549.0,37949.0,43313,15,5.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.3694478524670215,9.250426095515468,6.309918278226516,2.772588722239781,1.791759469228055,3.610917912644224,1,1,1,1,0,PennyLaneAI/catalyst,2024-09,15,7,8,1,0,0.4666666666666667,2.772588722239781,2.0794415416798357,2.197224577336219,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-10,63,49,27,261,52,,0,0,,0,27.0,27.0,True,both,control,control,0,0,63,7716,579.0,38400.0,43872,12,8.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.158883083359672,8.951180966457603,6.363028103540465,2.5649493574615367,2.197224577336219,2.772588722239781,1,1,1,1,0,PennyLaneAI/catalyst,2024-10,18,6,12,1,0,0.3333333333333333,2.9444389791664403,1.9459101490553132,2.5649493574615367,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-11,67,48,25,319,35,,0,0,,0,25.0,25.0,True,both,control,control,0,0,67,6427,610.0,39016.0,44622,15,6.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.219507705176107,8.768418726857403,6.415096959171595,2.772588722239781,1.9459101490553128,2.8903717578961645,1,1,1,1,0,PennyLaneAI/catalyst,2024-11,6,4,2,1,0,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.0986122886681096,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2024-12,70,46,19,274,38,,0,0,,0,19.0,19.0,True,both,control,control,0,0,70,11050,640.0,40016.0,45919,11,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.262679877041316,9.31027620058878,6.46302945692067,2.4849066497880004,2.079441541679836,1.791759469228055,1,1,1,1,0,PennyLaneAI/catalyst,2024-12,9,7,2,1,0,0.7777777777777778,2.3025850929940455,2.0794415416798357,1.0986122886681096,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2025-01,65,46,15,112,28,,0,0,,0,15.0,15.0,True,both,control,control,0,0,65,2950,671.0,39677.0,45615,14,2.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.189654742026425,7.989899374942939,6.51025834052315,2.70805020110221,1.0986122886681096,2.70805020110221,1,1,1,1,0,PennyLaneAI/catalyst,2025-01,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2025-02,56,41,16,140,26,,0,0,,0,16.0,16.0,True,both,control,control,0,0,56,8530,702.0,40151.0,46149,10,3.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.04305126783455,9.051461866908694,6.555356891810665,2.3978952727983707,1.3862943611198906,2.995732273553991,1,1,1,1,0,PennyLaneAI/catalyst,2025-02,10,9,1,1,0,0.9,2.3978952727983707,2.3025850929940455,0.6931471805599453,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2025-03,52,45,19,253,23,,0,0,,0,19.0,19.0,True,both,control,control,0,0,52,7481,730.0,41010.0,47296,12,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.9702919135521215,8.920255414908091,6.594413459749778,2.5649493574615367,1.3862943611198906,1.9459101490553128,1,1,1,1,0,PennyLaneAI/catalyst,2025-03,9,8,1,1,0,0.8888888888888888,2.3025850929940455,2.197224577336219,0.6931471805599453,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2025-04,66,50,20,553,53,,0,0,,0,20.0,20.0,True,both,control,control,0,0,66,6365,761.0,42048.0,48486,15,3.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.204692619390966,8.758726607842037,6.635946555686646,2.772588722239781,1.3862943611198906,3.784189633918261,1,1,1,1,0,PennyLaneAI/catalyst,2025-04,26,13,13,1,0,0.5,3.295836866004329,2.6390573296152584,2.6390573296152584,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2025-05,72,58,28,249,47,,0,0,,0,28.0,28.0,True,both,control,control,0,0,72,8670,791.0,43141.0,49939,12,4.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.290459441148391,9.06773940337716,6.674561391814426,2.5649493574615367,1.6094379124341005,3.1354942159291497,1,1,1,1,0,PennyLaneAI/catalyst,2025-05,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2025-06,54,48,22,284,37,,0,0,,0,22.0,22.0,True,both,control,control,0,0,54,7297,822.0,44274.0,51535,9,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.007333185232471,8.895355616996392,6.71295620067707,2.302585092994045,0.6931471805599453,1.9459101490553128,1,1,1,1,0,PennyLaneAI/catalyst,2025-06,13,9,4,1,0,0.6923076923076923,2.6390573296152584,2.3025850929940455,1.6094379124341003,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2025-07,83,59,26,428,66,,0,0,,0,26.0,26.0,True,both,control,control,0,0,83,6825,852.0,45560.0,53193,14,4.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.430816798843313,8.828494129466652,6.748759547491679,2.70805020110221,1.6094379124341005,3.1780538303479453,1,1,1,1,0,PennyLaneAI/catalyst,2025-07,11,8,3,1,0,0.7272727272727273,2.4849066497880004,2.197224577336219,1.3862943611198906,50,60,50-59,bounded_band,1
control,PennyLaneAI/catalyst,2025-08,60,49,26,595,63,,0,0,,0,26.0,26.0,True,both,control,control,0,0,60,9744,883.0,46368.0,54020,17,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.110873864173311,9.18450961194166,6.784457062637643,2.8903717578961645,1.9459101490553128,1.791759469228055,1,1,1,1,0,PennyLaneAI/catalyst,2025-08,5,4,1,1,0,0.8,1.791759469228055,1.6094379124341003,0.6931471805599453,50,60,50-59,bounded_band,1
